epoch,loss,mse_metric,val_loss,val_mse_metric
0,44.52580006817548,2200.636073726446,52.348052978515625,2968.593994140625
1,44.4140824205317,2192.4267284083526,41.028560638427734,1911.6185302734375
2,20.366859060776097,630.1017387213544,14.106542587280273,240.32908630371094
3,12.921223484426912,221.47784208924034,15.913004875183105,312.332763671875
4,13.03823469497962,226.3501024032958,15.106176376342773,276.5710754394531
5,12.911086309933578,222.13860940315902,14.309133529663086,247.272216796875
6,12.939561878292642,223.14077648044614,15.892972946166992,311.3257141113281
7,12.986869323763393,224.54876540772537,16.17985725402832,326.3275146484375
8,13.150596438318479,233.70907233003638,16.293981552124023,332.2989807128906
9,12.94762064887758,223.0660501018418,15.461462020874023,291.10552978515625
10,13.077372509435188,228.6791183034688,15.407292366027832,288.79010009765625
11,12.779024430563423,225.73249318843824,16.398757934570312,347.3787536621094
12,12.811736981978179,218.90862102067064,14.035922050476074,238.25926208496094
13,12.487548704659906,215.49099423755334,12.531105041503906,206.3675079345703
14,11.867368511800066,200.0492274215896,11.869482040405273,192.82923889160156
15,11.615833897551353,195.5886096916932,12.0148344039917,201.26913452148438
16,11.60655778658161,196.29164661693312,11.805854797363281,187.5522918701172
17,11.793216923818068,202.47211624809975,10.105194091796875,149.7514190673828
18,11.695519546098735,202.684374929363,11.072853088378906,167.2375946044922
19,11.876257789046122,204.65915299509496,10.476040840148926,151.56150817871094
20,11.933434062866475,213.40168514977535,14.34753704071045,280.9193420410156
21,10.73764267992908,171.965366912758,8.30340576171875,117.62083435058594
22,10.31147823730325,159.14786022810338,10.754631996154785,163.32847595214844
23,9.223385986322139,134.72500453812788,6.857320308685303,81.23313903808594
24,8.511296618167163,116.49867887560552,7.1549906730651855,88.69049072265625
25,7.628583969439465,93.81322929109953,8.517773628234863,123.74337005615234
26,7.336295077734341,89.44453686983177,6.829224586486816,88.70393371582031
27,6.683356749398795,75.36973877521812,5.989806652069092,62.73233413696289
28,6.445860736460815,70.67756953338588,5.986913681030273,57.28499221801758
29,6.068802411343921,63.04034639929453,5.7074055671691895,54.37866973876953
30,5.874218027841441,60.32019642036351,6.185581684112549,67.97476959228516
31,5.646474066412931,56.8240405861281,5.8708319664001465,54.520286560058594
32,5.782125476950895,59.55478905714835,6.48053503036499,72.17681884765625
33,5.622322114134078,55.95519314957114,6.59885835647583,74.3943099975586
34,5.729870935382446,58.43796588243714,7.775987148284912,98.33162689208984
35,5.843560714542094,59.79353599503443,5.762946128845215,51.082820892333984
36,6.05898393898115,62.94491039588901,6.845894813537598,82.06356048583984
37,5.672072531429634,55.66295090859055,5.745030879974365,62.16238784790039
38,5.948528869706727,59.98186882171691,8.13586711883545,116.72232818603516
39,5.5836769147403755,54.21343146795944,5.397337436676025,45.63359832763672
40,5.391022887216825,50.52174408569575,7.506471157073975,90.4890365600586
41,5.0641289350330805,46.043750304996195,6.239323139190674,68.01612854003906
42,4.694120648796767,40.741124930967295,5.555985927581787,50.2005615234375
43,4.563307880373177,38.167668803152544,5.916500091552734,61.90692901611328
44,4.089221233945587,31.694148239129756,5.368289947509766,50.35465621948242
45,3.8517073862877207,29.089532804283362,5.591070175170898,50.76689147949219
46,3.76117176989005,27.810897893744762,5.346897125244141,49.13822555541992
47,3.619717202686057,26.13788536119667,5.26248025894165,47.45241165161133
48,3.7073661766598485,27.030317594603773,5.312636852264404,52.57674026489258
49,3.900105344496226,29.372253625988726,5.8445563316345215,65.21646881103516
50,4.084846941991711,31.43689665975829,6.408848285675049,76.29908752441406
51,4.290814966723329,33.17457096283929,6.00494384765625,56.78221893310547
52,4.241076000441098,32.943602179208895,5.680588722229004,60.68651580810547
53,4.211057931032776,31.83973378525289,4.424058437347412,35.265106201171875
54,4.294624365278673,33.88709419762307,5.45064640045166,50.412933349609375
55,4.381168057002849,34.63779425742627,6.370457172393799,79.46282196044922
56,3.9306077976795493,28.797938906197082,5.011326789855957,39.462066650390625
57,3.719840018596776,26.371772971140164,4.838506698608398,38.8367805480957
58,3.436500368982542,23.233360251617132,5.569054126739502,48.90909194946289
59,3.233468556974672,20.972144029242425,5.004504680633545,42.87359619140625
60,3.0773837537380144,18.48660130237027,5.2090301513671875,44.61149978637695
61,2.7908248321455384,16.678814426315864,4.778892517089844,39.95433044433594
62,2.7218009316252463,16.221612661667738,4.821298122406006,41.436279296875
63,2.6627262764792667,15.239275225193747,4.739688396453857,39.7753791809082
64,2.878662919100241,17.05800737535874,4.953292369842529,44.05207061767578
65,3.010780621622534,17.70225859979126,5.097654819488525,45.94940185546875
66,3.154672547011527,19.96070428416513,5.188600063323975,45.66363525390625
67,3.3447776085818783,21.4963128309523,5.0724358558654785,43.980525970458984
68,3.3173030194416846,21.55083284494034,4.778458595275879,37.30501174926758
69,3.4858699028236626,23.12336973547234,5.53556489944458,57.888916015625
70,3.4923440299814192,23.767297728288963,5.61680793762207,51.82725143432617
71,3.2993313719965327,21.357260008520498,4.920411586761475,38.62080764770508
72,2.983502805724056,17.58288287779732,5.315022945404053,57.35670852661133
73,2.9904713462314776,17.778968836476448,5.006458282470703,42.76668167114258
74,2.601627295042497,14.087337083094445,5.20027494430542,47.6146354675293
75,2.593868888093238,14.212699712795947,4.9318437576293945,42.48398971557617
76,2.2607272068815356,11.611527540207657,4.750229835510254,44.12291717529297
77,2.0984363026972517,10.449124873128765,4.746825695037842,42.89561080932617
78,2.0492512731750416,10.200340441789473,5.044754981994629,45.73442459106445
79,2.083798347991698,9.599569436286934,4.575843811035156,39.248817443847656
80,2.2677028854485353,11.786533690565191,4.831401824951172,41.08514404296875
81,2.43128934492079,12.857148066087067,5.3927154541015625,53.33476257324219
82,2.505915465379238,13.337252105811663,5.076569557189941,41.148529052734375
83,2.6647123551546428,15.555562079958282,5.073516845703125,47.95338821411133
84,2.722626546823824,15.330731792981226,5.470953941345215,51.6268424987793
85,3.2070405050182678,20.622884764583404,5.479280948638916,53.55413055419922
86,3.0494509188508743,18.804957541356885,4.988236427307129,50.690940856933594
87,2.70999367642094,15.698708859739607,5.104447841644287,50.67856979370117
88,2.691802238660403,15.3506632195402,5.401693344116211,54.14439010620117
89,2.229666038418153,10.660647725628703,5.1312360763549805,50.86115264892578
90,2.138326847118319,10.570846155420291,4.820614814758301,43.59968948364258
91,2.027063386867728,9.388630866630258,4.537528991699219,36.98621368408203
92,1.862940744401521,8.3804537180874,4.7523884773254395,42.899810791015625
93,1.6385797561968762,6.891344944791918,4.677591800689697,43.33002471923828
94,1.6081770588342421,6.446905684405657,4.551938533782959,41.677764892578125
95,1.7458648266348946,7.497935034331737,4.767779350280762,46.25128936767578
96,1.8559291267357605,8.40988792031828,4.995689392089844,46.91044235229492
97,1.9914100260863634,9.269289794927861,5.062997817993164,48.8277702331543
98,2.1774608233995463,10.582370126513979,5.1552910804748535,46.80133819580078
99,2.5739581532551288,14.82720527559133,5.412370204925537,50.13321304321289
100,2.507433609852093,14.010685391311975,5.1540727615356445,46.632686614990234
101,2.8471291486119794,17.73933873825702,4.980396270751953,46.4799919128418
102,2.6644038335628815,16.117172213524825,5.5126953125,53.53877639770508
103,2.2590364564302248,11.475856903348543,4.650214672088623,43.1536865234375
104,2.1344795108262393,10.919908904430677,5.432271480560303,52.75376892089844
105,2.0619985456792174,10.567276786850591,4.39997673034668,36.51881790161133
106,1.8481583799648023,8.39841370715399,4.702469348907471,41.37227249145508
107,1.62470086170861,6.544830095912952,4.890999794006348,42.85480880737305
108,1.4790645026842628,6.264356026699984,4.4929728507995605,40.016868591308594
109,1.35524632786713,5.251162962616075,4.932685852050781,47.664146423339844
110,1.3718241549043293,5.05368185380058,4.344155788421631,35.43592834472656
111,1.513156790039314,6.194269625520463,5.649364948272705,59.665706634521484
112,1.7504580849149547,7.998763311512566,5.122426509857178,52.45418167114258
113,1.957109792225966,9.63958182770769,5.166904926300049,46.34952926635742
114,1.9742666097096997,10.05210809232488,5.1374735832214355,49.45524215698242
115,2.172667763849575,10.931269304291227,5.1681742668151855,51.39060592651367
116,2.1365267058922854,11.087292185387176,5.178122043609619,42.391605377197266
117,2.4134822062952184,14.11127980618722,5.471732139587402,47.0208625793457
118,2.035576580692245,10.668716038194718,4.719757080078125,40.21076583862305
119,2.094636985160361,10.8908669360248,4.729421615600586,43.91056442260742
120,1.8212219826517595,8.303737349302548,4.934883117675781,44.31515121459961
121,1.6281265605426667,7.066193926329705,5.0262956619262695,46.900848388671875
122,1.4345288802334355,5.710139158427738,4.782289981842041,41.24147415161133
123,1.286892522312043,5.0844574784615215,4.492749214172363,36.69951248168945
124,1.136545771615278,3.75129128998988,4.495789527893066,36.90485382080078
125,1.1064655544150805,3.7038573991461985,4.544771671295166,37.032161712646484
126,1.1928833201615283,4.393664365939039,5.107598304748535,44.111305236816406
127,1.3236674877558094,4.823154878036421,4.472294807434082,35.348663330078125
128,1.3665300802232332,5.5381885027595485,4.314836025238037,32.840232849121094
129,1.525258686178663,6.291655775049987,4.4075188636779785,35.157344818115234
130,1.7283636783795902,8.117793062800471,5.024361610412598,47.66386032104492
131,1.9367336390672267,9.678284715792392,5.191124439239502,43.783817291259766
132,2.122080282119266,12.140668898575349,4.26323938369751,34.65947341918945
133,2.3001419255292945,13.648641004708292,5.109467506408691,48.2846794128418
134,1.8781782396637539,9.431583446257251,4.425836086273193,42.605499267578125
135,1.8098674219418807,9.719915605891494,5.279527187347412,44.682186126708984
136,1.608970384777364,7.267401948167839,4.994020938873291,44.75728225708008
137,1.2998116088876914,4.91705346715455,5.013909816741943,43.66800308227539
138,1.2775033203093573,5.250759047870778,4.6428022384643555,38.25172805786133
139,1.101622341613575,4.009661392400479,4.589066505432129,39.31355667114258
140,0.9956753176771084,3.0882707823487348,4.607970714569092,40.3378791809082
141,1.0101312005833207,3.704383918003458,4.239758014678955,33.75790023803711
142,1.0868771757131093,3.8677970884172717,4.979836463928223,40.34965515136719
143,1.1997595898728128,4.171206318102149,4.264791965484619,31.282737731933594
144,1.3783135091430676,5.813239949130226,5.001715183258057,46.580291748046875
145,1.3711234221228341,5.368225993713523,5.345056056976318,50.976863861083984
146,1.602432122554158,7.670273986597911,4.823580741882324,43.43958282470703
147,1.7073212772689645,8.853320954219178,5.065380096435547,45.687931060791016
148,1.9342749982592917,10.438248392833172,4.956815719604492,45.38471984863281
149,1.8363781066537606,9.28474953053932,5.145742416381836,42.63059997558594
0 days 11642s 823854mcs.,,,,
